Customer_ID,Age,Gender,Region,Income,Total_Purchases,Avg_Order_Value,Total_Spend,Signup_Date,Churn,Row_Notes
CUST102470,32.0,Male,West,54432.67,9,1074.2,8720.31,2022-01-28,No,auto-generated record
CUST102471,35.0,Female,Central,74971.06,12,1056.3,9555.28,2023-10-05,No,auto-generated record
CUST102472,30.0,Male,South,35747.64,8,,7460.93,2023-05-20,No,auto-generated record
CUST102473,51.0,Female,South,43147.93,10,1642.22,14750.56,2023-10-29,No,auto-generated record
CUST102474,28.0,Male,Central,59100.22,7,1331.06,7813.76,2022-08-05,No,auto-generated record
CUST102475,42.0,Male,North,59719.13,10,2997.28,26097.91,2022-09-12,No,auto-generated record
CUST102476,40.0,Female,East,81463.59,11,2641.22,26906.28,2022-12-02,No,auto-generated record
CUST102477,36.0,Female,East,48914.31,11,425.82,3876.13,2023-01-08,No,auto-generated record
CUST102478,44.0,Female,West,106321.11,12,2166.41,26356.85,2024-02-10,Yes,auto-generated record
CUST102479,42.0,M,North,74954.49,10,2013.22,19564.71,2022-06-30,No,auto-generated record
CUST102480,,Female,South,72770.55,15,2235.94,30791.24,2023-02-16,No,auto-generated record
CUST102481,53.0,Male,North,39373.78,9,2112.5,17135.26,2023-06-01,Yes,auto-generated record
CUST102482,36.0,Female,West,65904.55,8,2414.69,18871.54,2022-09-06,No,auto-generated record
CUST102483,45.0,Female,West,92705.83,10,2151.55,20522.32,2022-07-06,Yes,auto-generated record
CUST102484,26.0,Male,Central,49904.39,11,1839.58,17733.23,2022-07-23,No,auto-generated record
CUST102485,27.0,Male,South,86640.89,11,2707.14,22960.56,2022-04-02,No,auto-generated record
CUST102486,40.0,F,North,72995.93,12,2558.49,31177.66,2022-03-09,No,auto-generated record
CUST102487,65.0,Male,Central,88085.79,14,1193.7,14757.79,2022-05-05,No,auto-generated record
CUST102488,23.0,Male,North,61447.27,8,1967.8,14903.1,2022-05-20,No,auto-generated record
CUST102489,24.0,Male,South,72336.73,10,2027.45,17445.59,2023-10-19,Yes,auto-generated record
CUST102490,29.0,Male,North,24305.02,5,2120.45,9605.74,2022-10-11,Yes,auto-generated record
CUST102491,33.0,Male,South,54165.8,8,1127.52,7111.07,2023-01-31,Yes,auto-generated record
CUST102492,39.0,Male,West,50373.51,14,1458.93,16139.79,2023-08-19,No,auto-generated record
CUST102493,,Female,Central,63380.82,9,1017.3,9735.72,2022-05-24,Yes,auto-generated record
CUST102494,36.0,Female,East,50075.04,9,1467.62,12551.19,2022-08-28,Yes,auto-generated record
CUST102495,45.0,Male,North,38182.7,9,2295.48,19569.16,2024-01-17,No,auto-generated record
CUST102496,38.0,Female,Central,65314.85,12,1845.84,17486.42,2022-05-23,No,auto-generated record
CUST102497,31.0,Female,North,61564.47,11,1021.23,8842.42,2023-07-25,Yes,auto-generated record
CUST102498,32.0,Male,North,55960.54,8,2613.4,14787.06,2022-05-18,No,auto-generated record
CUST102499,44.0,Female,South,76541.94,6,2584.55,14388.35,2024-05-11,No,auto-generated record
CUST102500,40.0,Female,Central,52087.49,9,1460.43,12671.09,2022-07-18,Yes,auto-generated record
CUST102501,53.0,Male,South,79129.92,11,1213.4,11180.35,2022-09-13,Yes,auto-generated record
CUST102502,40.0,Male,Central,72352.29,11,2040.46,20271.15,2022-09-28,No,auto-generated record
CUST102503,37.0,Male,East,41961.94,8,2958.8,19639.88,2022-01-14,No,auto-generated record
CUST102504,25.0,Female,East,68812.88,11,1130.5,11987.18,2023-04-29,Yes,auto-generated record
CUST102505,29.0,Male,West,50324.84,7,1910.59,12522.28,2023-11-22,Yes,auto-generated record
CUST102506,42.0,Female,North,65540.01,16,1982.16,32026.82,2022-04-10,Yes,auto-generated record
CUST102507,42.0,Male,South,52051.0,13,1938.22,25341.36,2022-05-16,No,auto-generated record
CUST102508,57.0,Female,Central,87249.32,18,1164.59,16067.57,2023-04-24,No,auto-generated record
CUST102509,31.0,Male,East,64437.13,10,3220.01,34799.63,2024-05-20,Yes,auto-generated record
CUST102510,46.0,Male,South,15000.0,9,1017.51,6916.96,2022-06-30,Yes,auto-generated record
CUST102511,37.0,Male,East,40737.86,10,2834.23,30762.63,2022-02-19,Yes,auto-generated record
CUST102512,18.0,Female,West,29424.74,8,1874.64,15021.66,2022-05-23,Yes,auto-generated record
CUST102513,25.0,Female,West,49101.38,5,,7357.05,2022-11-03,Yes,auto-generated record
CUST102514,41.0,Male,East,71120.76,11,1196.72,13956.64,2023-01-18,Yes,auto-generated record
CUST102515,34.0,Male,East,58045.96,8,825.57,6447.89,2024-01-04,No,auto-generated record
CUST102516,31.0,Male,South,24840.26,5,1444.52,7431.65,2023-10-10,Yes,auto-generated record
CUST102517,51.0,Female,East,23959.81,7,3473.78,25742.09,2022-11-06,No,auto-generated record
CUST102518,36.0,Female,Central,57333.86,10,2641.49,28919.75,2023-05-04,No,auto-generated record
CUST102519,42.0,Female,Central,53969.97,8,2013.2,13365.51,2022-03-30,Yes,auto-generated record
CUST102520,47.0,Female,North,75308.95,12,1309.76,14660.69,2022-11-16,No,auto-generated record
CUST102521,33.0,Other,South,66416.01,12,1899.43,23851.14,2023-11-07,No,auto-generated record
CUST102522,46.0,Female,South,64776.64,13,1730.71,24390.07,2023-03-20,No,auto-generated record
CUST102523,27.0,Female,South,79596.94,15,1487.34,16615.77,2024-04-07,No,auto-generated record
CUST102524,23.0,Female,South,59711.94,10,3097.3,26047.74,2023-02-09,Yes,auto-generated record
CUST102525,51.0,Female,South,74643.58,14,2021.32,20739.54,2022-12-21,No,auto-generated record
CUST102526,53.0,Male,East,54220.53,9,2226.66,14454.15,2023-03-28,Yes,auto-generated record
CUST102527,47.0,Female,South,67820.32,9,2226.66,21491.32,2023-09-10,No,auto-generated record
CUST102528,30.0,Male,West,86012.16,19,1313.6,23531.35,2023-09-30,Yes,auto-generated record
CUST102529,34.0,Female,North,36766.21,7,1443.99,9762.93,2023-09-01,No,auto-generated record
CUST102530,27.0,Female,Central,32304.65,6,2258.46,10459.83,2022-05-15,Yes,auto-generated record
CUST102531,27.0,Female,North,46304.97,6,157.6,1006.19,2022-09-09,No,auto-generated record
CUST102532,40.0,Female,Central,,12,2581.06,27600.42,2022-06-25,No,auto-generated record
CUST102533,33.0,Female,West,57469.68,13,1968.05,25004.63,2023-11-28,Yes,auto-generated record
CUST102534,52.0,Male,Central,48984.69,10,2748.79,28955.15,2023-05-06,No,auto-generated record
CUST102535,20.0,Other,South,63190.39,8,1387.68,11934.66,2023-06-30,No,auto-generated record
CUST102536,32.0,Male,South,55103.5,9,1506.68,14173.31,2023-10-18,No,auto-generated record
CUST102537,24.0,Female,East,53591.01,13,1182.8,12961.85,2023-07-11,No,auto-generated record
CUST102538,23.0,Female,North,29730.38,8,1703.33,14223.83,2024-05-19,No,auto-generated record
CUST102539,60.0,Male,South,31259.62,9,1471.84,12139.14,2022-10-16,Yes,auto-generated record
CUST102540,56.0,Male,East,71298.23,11,3003.09,26238.01,2022-12-19,No,auto-generated record
CUST102541,43.0,Male,North,49598.4,7,1602.13,11761.39,2022-06-16,Yes,auto-generated record
CUST102542,44.0,Male,West,72415.76,9,2399.92,15574.67,2024-06-15,No,auto-generated record
CUST102543,45.0,Male,East,96182.6,11,2871.88,24672.27,2023-01-15,Yes,auto-generated record
CUST102544,39.0,Male,East,73261.55,10,1545.61,11009.49,2024-03-13,Yes,auto-generated record
CUST102545,18.0,Female,West,30453.81,11,2184.18,22036.49,2022-08-11,Yes,auto-generated record
CUST102546,18.0,Male,Central,56792.79,13,1603.2,17690.54,2022-03-10,No,auto-generated record
CUST102547,45.0,Male,North,49623.63,11,2058.75,18474.61,2022-07-28,No,auto-generated record
CUST102548,18.0,Male,North,57617.71,10,1785.54,15302.85,2022-07-19,Yes,auto-generated record
CUST102549,54.0,Female,North,78909.47,12,1803.03,22674.45,2022-07-31,No,auto-generated record
CUST102550,47.0,Male,Central,55162.62,12,948.67,12216.69,2023-05-31,No,auto-generated record
CUST102551,42.0,Female,South,69472.09,8,2147.39,17404.6,2022-08-18,No,auto-generated record
CUST102552,42.0,Female,West,61890.53,15,587.57,8226.58,2023-07-09,No,auto-generated record
CUST102553,46.0,Male,North,69340.58,8,1018.19,8825.87,2022-01-25,Yes,auto-generated record
CUST102554,31.0,Male,Central,71163.75,10,1160.69,9255.18,2024-01-30,Yes,auto-generated record
CUST102555,59.0,Female,North,63487.91,6,1703.67,10839.37,2022-10-04,Yes,auto-generated record
CUST102556,35.0,Female,West,77530.61,11,2447.15,20648.33,2022-02-02,Yes,auto-generated record
CUST102557,27.0,Female,North,78046.07,11,2286.55,27120.77,2023-10-07,Yes,auto-generated record
CUST102558,59.0,Male,Central,48852.15,12,1646.95,17956.64,2023-03-15,Yes,auto-generated record
CUST102559,39.0,Male,South,55715.86,11,1721.8,13747.72,2022-08-20,Yes,auto-generated record
CUST102560,42.0,Male,East,58869.19,9,857.44,6776.24,2023-06-09,Yes,auto-generated record
CUST102561,52.0,,East,27829.83,12,2052.15,27009.22,2023-02-05,Yes,auto-generated record
CUST102562,64.0,Female,North,49768.73,12,1746.86,18799.9,2023-06-09,Yes,auto-generated record
CUST102563,37.0,Male,East,80665.47,14,2001.11,30218.8,2022-04-27,No,auto-generated record
CUST102564,39.0,Female,North,69030.58,11,2685.6,24410.44,2023-10-08,No,auto-generated record
CUST102565,22.0,Male,West,54684.18,10,1885.06,13623.96,2023-02-06,Yes,auto-generated record
CUST102566,38.0,Male,East,62014.64,11,100.0,1118.85,2022-02-22,Yes,auto-generated record
CUST102567,57.0,Female,South,81149.68,12,2401.03,27549.08,2022-10-10,No,auto-generated record
CUST102568,29.0,Male,South,34451.45,10,1886.07,19341.7,2024-03-03,Yes,auto-generated record
CUST102569,27.0,Female,South,81546.08,14,2622.66,29034.84,2024-03-29,Yes,auto-generated record
CUST102570,18.0,Male,North,42048.57,11,810.06,8350.35,2023-06-11,Yes,auto-generated record
CUST102571,23.0,Female,South,46916.64,11,1618.24,17501.23,2022-03-26,No,auto-generated record
CUST102572,22.0,Female,West,34827.57,15,1932.66,28344.78,2023-02-26,No,auto-generated record
CUST102573,38.0,Female,East,63769.48,14,2179.31,26701.71,2023-04-23,No,auto-generated record
CUST102574,41.0,Male,Central,43742.18,10,2601.14,18740.58,2022-08-05,Yes,auto-generated record
CUST102575,18.0,Female,West,50539.66,9,100.0,986.41,2023-01-24,Yes,auto-generated record
CUST102576,43.0,Female,Central,43436.97,10,2745.67,19918.36,2022-02-08,No,auto-generated record
CUST102577,53.0,Female,North,83076.27,13,1800.52,20997.53,2024-05-08,No,auto-generated record
CUST102578,48.0,Male,East,84241.04,11,2909.81,31612.95,2022-02-26,No,auto-generated record
CUST102579,29.0,Female,South,41630.94,9,2428.2,19873.46,2023-09-11,No,auto-generated record
CUST102580,48.0,Female,South,36750.95,5,1424.71,6887.79,2022-05-09,No,auto-generated record
CUST102581,32.0,Female,South,32988.51,5,2502.07,12264.45,2022-01-13,Yes,auto-generated record
CUST102582,25.0,Male,East,67857.28,11,1082.03,9838.76,2023-07-18,No,auto-generated record
CUST102583,21.0,Male,South,29153.8,8,1836.93,11554.41,2023-11-13,No,auto-generated record
CUST102584,20.0,Male,South,36442.0,4,1518.98,6587.05,2023-12-06,No,auto-generated record
CUST102585,34.0,Female,South,54944.69,8,2140.77,18256.45,2022-04-18,Yes,auto-generated record
CUST102586,45.0,Female,Central,86190.1,17,1292.77,18594.83,2023-10-01,No,auto-generated record
CUST102587,18.0,F,South,52701.93,10,1766.9,18539.78,2022-09-21,No,auto-generated record
CUST102588,18.0,Female,Central,46737.77,10,1320.89,14358.53,2023-09-02,No,auto-generated record
CUST102589,52.0,Female,Central,74053.63,11,1739.48,19289.65,2022-10-12,Yes,auto-generated record
CUST102590,27.0,Female,East,24120.08,9,2698.07,21505.44,2022-02-05,No,auto-generated record
CUST102591,64.0,Male,Central,46049.13,6,2038.42,9238.04,2023-03-20,Yes,auto-generated record
CUST102592,42.0,Female,Central,76187.4,12,3027.26,34554.22,2024-06-10,Yes,auto-generated record
CUST102593,21.0,Male,West,72258.3,15,2281.58,27598.45,2022-02-04,No,auto-generated record
CUST102594,49.0,Male,West,70991.31,15,810.94,10533.8,2024-02-23,No,auto-generated record
CUST102595,50.0,Male,South,68585.04,7,,15502.98,2022-08-31,No,auto-generated record
CUST102596,18.0,Male,North,,3,2034.72,5690.32,2024-01-04,No,auto-generated record
CUST102597,35.0,Male,North,52700.91,9,1428.97,10442.8,2023-05-24,No,auto-generated record
CUST102598,54.0,Male,North,94121.9,15,1911.8,30257.42,2023-06-26,Yes,auto-generated record
CUST102599,20.0,Male,East,34770.14,7,828.95,6348.0,2022-06-15,Yes,auto-generated record
CUST102600,43.0,Female,South,82046.04,10,1207.11,10102.21,2024-06-08,Yes,auto-generated record
CUST102601,42.0,Male,West,58256.51,15,2124.32,34496.64,2022-02-04,No,auto-generated record
CUST102602,61.0,Female,South,37000.05,13,1636.22,19976.63,2023-12-08,Yes,auto-generated record
CUST102603,53.0,Female,East,72359.79,11,2080.29,16476.08,2024-05-22,No,auto-generated record
CUST102604,33.0,Female,South,42105.71,13,2851.74,26213.47,2023-03-15,No,auto-generated record
CUST102605,21.0,Female,South,60043.58,8,1748.91,12474.64,2023-11-13,Yes,auto-generated record
CUST102606,34.0,Male,West,63171.99,11,1779.92,17239.14,2022-10-02,Yes,auto-generated record
CUST102607,39.0,Other,South,99641.97,13,1411.36,18689.86,2024-05-02,No,auto-generated record
CUST102608,38.0,Male,East,47340.03,17,2303.07,37657.58,2023-02-03,No,auto-generated record
CUST102609,33.0,Male,South,21197.24,4,236.76,709.98,2024-04-17,Yes,auto-generated record
CUST102610,27.0,Female,West,62060.27,10,612.96,5115.46,2024-05-21,No,auto-generated record
CUST102611,53.0,Female,North,74020.98,11,1552.28,14989.39,2022-02-11,No,auto-generated record
CUST102612,33.0,Male,North,52094.43,7,2388.92,17963.09,2024-04-17,Yes,auto-generated record
CUST102613,,Female,East,42035.69,4,1542.86,6068.37,2022-09-26,Yes,auto-generated record
CUST102614,40.0,Female,East,67441.33,11,1341.85,13398.61,2024-05-28,No,auto-generated record
CUST102615,39.0,Male,West,70720.5,7,1339.36,8159.52,2022-04-16,Yes,auto-generated record
CUST102616,38.0,Female,North,50579.22,13,1810.66,18470.46,2022-01-23,No,auto-generated record
CUST102617,52.0,Female,West,77139.32,12,2892.75,37926.46,2023-11-09,No,auto-generated record
CUST102618,26.0,Female,North,55428.36,7,1694.57,9824.62,2024-06-04,Yes,auto-generated record
CUST102619,41.0,Male,Central,57582.05,14,1977.56,27972.79,2022-12-09,No,auto-generated record
CUST102620,50.0,Male,Central,40208.35,12,992.72,11877.26,2022-05-21,Yes,auto-generated record
CUST102621,32.0,Male,West,44470.6,11,2110.62,19980.11,2022-02-21,No,auto-generated record
CUST102622,40.0,Male,South,70548.98,12,528.91,5711.59,2023-11-27,No,auto-generated record
CUST102623,46.0,Female,West,82825.61,15,2069.42,25401.71,2022-11-14,No,auto-generated record
CUST102624,44.0,Male,Central,80290.5,7,1473.16,10092.58,2022-02-04,No,auto-generated record
CUST102625,38.0,Female,West,56501.23,8,2013.27,16825.55,2023-01-22,No,auto-generated record
CUST102626,23.0,Female,West,50793.93,12,2221.17,20868.22,2023-05-07,Yes,auto-generated record
CUST102627,27.0,Other,North,39496.13,11,515.13,4239.92,2023-09-08,No,auto-generated record
CUST102628,38.0,Female,North,43959.33,6,2749.59,13749.82,2023-10-05,Yes,auto-generated record
CUST102629,34.0,Male,East,50402.71,14,1635.28,23081.73,2023-06-13,No,auto-generated record
CUST102630,34.0,Male,East,74055.17,8,807.45,5640.22,2022-12-21,No,auto-generated record
CUST102631,32.0,Female,East,77466.2,8,2250.51,13576.66,2024-01-02,Yes,auto-generated record
CUST102632,18.0,Female,North,58409.23,7,773.54,3829.12,2023-10-22,No,auto-generated record
CUST102633,45.0,Male,South,70241.9,15,2446.95,27941.95,2023-09-10,Yes,auto-generated record
CUST102634,26.0,Other,Central,37635.34,8,1787.69,15142.59,2024-02-19,No,auto-generated record
CUST102635,57.0,Female,South,60457.68,12,1709.37,19426.11,2024-04-29,No,auto-generated record
CUST102636,71.0,Male,Central,80378.9,5,2390.24,12846.44,2024-01-29,Yes,auto-generated record
CUST102637,47.0,Male,North,61789.87,16,2780.12,47009.52,2022-11-28,No,auto-generated record
CUST102638,44.0,Male,East,70201.32,10,505.91,5128.11,2023-10-05,Yes,auto-generated record
CUST102639,31.0,Female,East,32717.16,9,3292.79,30191.36,2023-03-10,No,auto-generated record
CUST102640,26.0,Male,West,81472.77,12,838.62,8095.73,2022-01-05,No,auto-generated record
CUST102641,33.0,Male,West,50945.45,11,889.32,7778.54,2022-01-03,Yes,auto-generated record
CUST102642,50.0,Female,West,50359.01,11,697.26,7321.11,2023-04-05,Yes,auto-generated record
CUST102643,38.0,Other,West,59880.84,8,949.27,7326.09,2022-03-11,No,auto-generated record
CUST102644,19.0,Male,North,15000.0,9,1524.67,11578.43,2024-04-22,No,auto-generated record
CUST102645,47.0,Female,North,54763.44,11,1508.59,13395.89,2023-12-16,Yes,auto-generated record
CUST102646,32.0,Female,North,91847.29,10,1415.71,10006.88,2023-12-05,No,auto-generated record
CUST102647,,Female,North,50632.07,5,1164.57,6250.74,2023-11-24,No,auto-generated record
CUST102648,38.0,Male,West,74865.61,9,2022.3,14540.86,2022-01-12,Yes,auto-generated record
CUST102649,29.0,Female,East,25242.39,6,2417.57,15411.55,2022-07-30,Yes,auto-generated record
CUST102650,33.0,Female,West,31293.27,11,2169.73,24184.23,2023-07-19,Yes,auto-generated record
CUST102651,47.0,Other,East,32211.44,9,2053.8,17897.14,2024-05-02,No,auto-generated record
CUST102652,31.0,,East,80414.4,9,1735.9,12840.32,2023-03-28,No,auto-generated record
CUST102653,54.0,Female,North,28916.15,7,2330.58,16979.48,2024-05-24,Yes,auto-generated record
CUST102654,29.0,Female,Central,60400.47,11,2838.18,22111.72,2024-04-11,No,auto-generated record
CUST102655,55.0,Female,West,48268.05,15,812.34,9956.82,2022-10-29,No,auto-generated record
CUST102656,22.0,Female,West,64787.04,10,1590.88,14924.32,2023-05-27,No,auto-generated record
CUST102657,25.0,Female,Central,34749.73,8,1460.9,9550.97,2022-05-10,No,auto-generated record
CUST102658,45.0,F,South,47789.6,8,1873.11,14777.91,2023-07-20,No,auto-generated record
CUST102659,56.0,Female,South,70044.49,9,826.45,5505.74,2023-01-24,No,auto-generated record
CUST102660,35.0,Female,East,25858.29,11,1791.72,18045.48,2024-01-31,No,auto-generated record
CUST102661,47.0,Male,South,24091.8,7,1254.73,9217.36,2023-02-15,No,auto-generated record
CUST102662,27.0,Male,East,90564.08,10,2457.8,25786.21,2024-03-29,No,auto-generated record
CUST102663,26.0,Male,East,55768.68,10,2229.99,16841.3,2022-05-30,No,auto-generated record
CUST102664,38.0,,East,66866.22,12,702.46,6852.71,2023-11-18,No,auto-generated record
CUST102665,63.0,Female,North,65553.24,7,1066.83,7082.4,2022-08-22,No,auto-generated record
CUST102666,35.0,Female,West,63546.92,9,3811.17,24719.45,2022-11-27,Yes,auto-generated record
CUST102667,19.0,Female,North,52451.65,13,1745.58,19107.68,2023-11-25,Yes,auto-generated record
CUST102668,18.0,Female,North,59308.75,8,1450.15,11732.59,2023-04-04,Yes,auto-generated record
CUST102669,37.0,Male,South,35443.07,10,1403.82,9986.98,2023-12-22,Yes,auto-generated record
CUST102670,45.0,Female,Central,15000.0,13,2794.43,31746.89,2023-04-10,Yes,auto-generated record
CUST102671,34.0,Female,South,44864.3,13,2542.36,30591.89,2024-01-21,Yes,auto-generated record
CUST102672,40.0,Male,Central,86470.49,10,1691.31,16439.36,2024-01-08,Yes,auto-generated record
CUST102673,29.0,Female,East,43643.16,16,2616.72,31442.22,2024-04-16,No,auto-generated record
CUST102674,53.0,Female,West,29618.58,8,985.18,7024.69,2022-09-28,Yes,auto-generated record
CUST102675,44.0,Female,South,87209.21,7,1918.96,10566.53,2024-01-01,Yes,auto-generated record
CUST102676,21.0,Male,Central,71603.18,10,799.72,7485.89,2022-11-24,No,auto-generated record
CUST102677,30.0,Female,West,45096.56,7,2577.63,15699.63,2022-06-11,No,auto-generated record
CUST102678,52.0,Male,North,75871.57,6,2100.78,8911.28,2024-03-12,Yes,auto-generated record
CUST102679,37.0,Female,West,67401.93,13,146.79,1652.42,2022-12-01,Yes,auto-generated record
CUST102680,18.0,Male,East,29645.06,10,1932.11,14805.84,2022-02-25,No,auto-generated record
CUST102681,33.0,Male,Central,78394.56,16,2410.31,30222.71,2023-02-08,Yes,auto-generated record
CUST102682,32.0,Male,West,67913.61,10,2446.99,21600.47,2022-04-05,No,auto-generated record
CUST102683,18.0,Female,Central,60377.22,12,1817.5,18904.75,2022-04-08,No,auto-generated record
CUST102684,43.0,Male,Central,79641.02,10,2253.83,21158.83,2022-10-16,No,auto-generated record
CUST102685,54.0,Female,West,28394.9,8,3405.23,25382.55,2022-04-13,Yes,auto-generated record
CUST102686,31.0,Female,West,54125.4,9,2120.42,20838.16,2022-08-14,No,auto-generated record
CUST102687,27.0,Female,North,82887.08,13,2320.0,23939.36,2023-11-11,Yes,auto-generated record
CUST102688,35.0,Male,West,80331.23,11,1801.85,19421.74,2022-06-17,Yes,auto-generated record
CUST102689,32.0,Male,West,30126.91,7,3003.83,22072.25,2023-07-28,Yes,auto-generated record
CUST102690,36.0,Male,Central,69115.11,14,1952.14,22292.82,2023-04-24,Yes,auto-generated record
CUST102691,43.0,Female,West,48119.86,11,,1054.69,2023-06-19,Yes,auto-generated record
CUST102692,18.0,Male,East,59183.47,16,1837.01,29588.93,2023-02-21,Yes,auto-generated record
CUST102693,33.0,Female,West,43133.9,11,2664.04,27889.97,2023-09-05,No,auto-generated record
CUST102694,59.0,Male,East,89326.61,14,2074.97,29168.03,2022-05-10,No,auto-generated record
CUST102695,35.0,Male,East,95381.7,11,1333.29,11660.97,2022-05-30,No,auto-generated record
CUST102696,38.0,Female,Central,77778.8,9,1803.32,16458.0,2024-03-29,Yes,auto-generated record
CUST102697,,Female,East,79190.09,12,1484.77,16051.64,2022-03-31,Yes,auto-generated record
CUST102698,27.0,Male,North,59317.58,14,1848.2,22870.36,2023-03-12,No,auto-generated record
CUST102699,20.0,Female,North,50477.84,14,752.54,9826.77,2022-05-18,No,auto-generated record
CUST102700,64.0,Female,South,93963.86,10,1951.01,14856.85,2022-09-19,No,auto-generated record
CUST102701,37.0,Female,East,74475.04,19,2476.11,36598.75,2022-01-19,No,auto-generated record
CUST102702,25.0,Female,East,60866.62,15,1992.64,23772.81,2022-08-02,No,auto-generated record
CUST102703,47.0,Male,North,50728.51,11,436.56,3788.64,2022-07-16,No,auto-generated record
CUST102704,32.0,Male,East,37627.55,10,690.3,5531.49,2023-03-11,No,auto-generated record
CUST102705,26.0,Male,Central,71536.34,12,1347.67,15333.94,2022-11-11,No,auto-generated record
CUST102706,31.0,Male,West,72901.58,10,2290.02,23412.7,2022-01-01,Yes,auto-generated record
CUST102707,21.0,Female,West,54662.6,8,1327.42,11163.37,2022-10-25,No,auto-generated record
CUST102708,25.0,Female,East,57359.44,8,1314.71,7652.17,2024-01-22,Yes,auto-generated record
CUST102709,48.0,Female,Central,36730.72,9,2470.22,21540.11,2024-02-29,Yes,auto-generated record
CUST102710,38.0,Male,North,46748.11,10,1329.66,12610.6,2023-05-07,Yes,auto-generated record
CUST102711,34.0,Male,West,40868.1,11,1337.58,13590.8,2022-06-25,Yes,auto-generated record
CUST102712,52.0,Male,West,73567.03,11,1838.66,16040.81,2023-01-04,Yes,auto-generated record
CUST102713,45.0,Female,South,58106.81,9,1380.38,8796.44,2022-11-07,Yes,auto-generated record
CUST102714,32.0,Male,East,57635.28,11,2905.32,23099.45,2022-10-31,No,auto-generated record
CUST102715,19.0,Male,North,40546.76,6,2217.17,10089.97,2022-09-04,Yes,auto-generated record
CUST102716,30.0,Female,North,58487.17,12,1839.26,22902.53,2024-01-11,Yes,auto-generated record
CUST102717,52.0,Female,South,33898.63,9,100.0,704.54,2023-10-20,Yes,auto-generated record
CUST102718,26.0,Female,South,87330.75,6,2832.57,12014.39,2023-09-24,Yes,auto-generated record
CUST102719,62.0,Female,East,67316.79,15,3375.14,48368.06,2022-01-11,No,auto-generated record
CUST102720,34.0,Male,South,67175.77,10,1526.8,12141.09,2022-06-21,No,auto-generated record
CUST102721,21.0,Female,Central,62303.27,9,1624.35,16011.56,2023-12-14,No,auto-generated record
CUST102722,31.0,,North,,9,2169.48,17598.7,2022-12-21,No,auto-generated record
CUST102723,54.0,Male,Central,88970.04,13,2481.2,33160.57,2022-10-14,No,auto-generated record
CUST102724,29.0,Female,East,59991.31,9,1689.02,12904.68,2023-04-19,Yes,auto-generated record
CUST102725,42.0,Male,South,58143.4,8,2124.35,18227.54,2023-05-18,Yes,auto-generated record
CUST102726,46.0,Female,Central,80483.77,12,1752.74,20177.49,2024-05-14,No,auto-generated record
CUST102727,30.0,Female,East,41063.62,9,1671.87,14122.91,2024-03-08,No,auto-generated record
CUST102728,49.0,Male,North,74747.77,11,1242.52,11258.03,2022-11-08,Yes,auto-generated record
CUST102729,54.0,Female,Central,96202.51,15,1767.8,28528.14,2023-06-26,No,auto-generated record
CUST102730,46.0,Female,South,53449.62,13,926.54,8712.53,2023-03-06,Yes,auto-generated record
CUST102731,18.0,Male,East,61833.44,11,1811.44,17598.99,2022-03-16,Yes,auto-generated record
CUST102732,41.0,Male,West,36903.75,7,876.71,4593.52,2022-04-21,Yes,auto-generated record
CUST102733,46.0,Female,West,66578.46,15,2766.96,45077.68,2022-07-08,No,auto-generated record
CUST102734,48.0,Female,West,67884.05,12,2059.16,20494.21,2022-01-06,Yes,auto-generated record
CUST102735,59.0,Female,Central,36798.34,8,1441.82,11672.91,2023-11-14,Yes,auto-generated record
CUST102736,41.0,Male,West,89846.29,7,,12747.85,2024-05-22,No,auto-generated record
CUST102737,38.0,Male,North,96530.58,12,1617.18,20520.5,2023-07-20,No,auto-generated record
CUST102738,18.0,Male,East,19971.32,6,1401.07,6750.26,2024-01-16,Yes,auto-generated record
CUST102739,23.0,Other,East,62925.87,9,2413.3,22032.25,2022-02-21,No,auto-generated record
CUST102740,50.0,Female,North,55882.21,10,1796.0,12784.71,2022-06-01,No,auto-generated record
CUST102741,23.0,Female,South,50711.28,10,1642.65,17361.92,2023-07-12,Yes,auto-generated record
CUST102742,34.0,Male,West,65909.77,11,1910.39,18580.95,2023-09-14,No,auto-generated record
CUST102743,18.0,Female,East,54760.94,10,1938.05,21042.89,2022-08-03,Yes,auto-generated record
CUST102744,34.0,Female,South,54879.91,7,1434.14,10039.78,2022-06-26,Yes,auto-generated record
CUST102745,22.0,Female,East,59985.61,11,1899.22,20799.82,2022-11-07,No,auto-generated record
CUST102746,43.0,Male,East,54129.23,12,791.78,8504.51,2022-02-23,No,auto-generated record
CUST102747,36.0,Male,West,62983.14,8,2227.54,12812.3,2022-11-23,Yes,auto-generated record
CUST102748,41.0,Female,Central,48425.63,8,,22780.98,2022-08-21,No,auto-generated record
CUST102749,19.0,Female,South,69809.4,13,2269.48,21751.32,2024-05-01,Yes,auto-generated record
CUST102750,34.0,Male,South,,13,2791.0,33846.01,2022-03-27,No,auto-generated record
CUST102751,47.0,Male,South,62819.08,12,400.86,5165.08,2023-07-26,Yes,auto-generated record
CUST102752,18.0,Female,Central,48166.2,11,3144.87,27253.34,2022-02-03,Yes,auto-generated record
CUST102753,30.0,Female,Central,81527.07,14,1135.54,14620.56,2024-06-03,Yes,auto-generated record
CUST102754,36.0,Male,South,23587.18,10,2365.36,18380.61,2024-06-14,No,auto-generated record
CUST102755,47.0,Male,Central,,10,2255.62,22524.99,2022-07-21,Yes,auto-generated record
