transaction_id,customer_id,purchase_date,amount,quantity,product_category,payment_method,discount_applied,source,age,location,customer_segment,registration_date,category_name,avg_price,inventory,last_updated,total_spending,spending_quartile,is_high_value,year,month,quarter,day_of_week,is_weekend,is_holiday_season,first_purchase_date,last_purchase_date,customer_age_days,recency_days,purchase_frequency,frequency_category,category_beauty,category_books,category_clothing,category_electronics,category_groceries,category_home  garden,category_sports,category_toys,rfm_recency,rfm_frequency,rfm_monetary
1486.0,CUST_00325,2025-12-20 05:22:03.000258,101.41,2.0,home  garden,Debit Card,False,transactions,,,,,,,,,146.31,Q3,0,2025,12,4,Saturday,1,1,2025-12-20 05:22:03.000258,2026-07-01 05:22:03.002479,0,36,2,Occasional,False,False,False,False,False,True,False,False,36,2,146.31
1487.0,CUST_00324,2025-10-01 05:22:03.000263,69.62,1.0,clothing,PayPal,False,transactions,,,,,,,,,513.07,Q2,0,2025,10,4,Wednesday,0,0,2025-10-01 05:22:03.000263,2026-07-13 05:22:02.996472,0,25,6,Regular,False,False,True,False,False,False,False,False,25,6,513.07
1488.0,CUST_00315,2025-10-04 05:22:03.000269,92.14,5.0,electronics,PayPal,True,transactions,,,,,,,,,316.7,Q2,0,2025,10,4,Saturday,1,0,2025-09-29 05:22:03.001424,2026-01-29 05:22:03.001655,4,190,4,Occasional,False,False,False,True,False,False,False,False,190,4,316.7
1489.0,CUST_00099,2025-10-01 05:22:03.000274,56.3,1.0,electronics,Debit Card,False,transactions,,,,,,,,,403.45,Q1,0,2025,10,4,Wednesday,0,0,2025-08-24 05:22:02.998773,2026-04-03 05:22:02.992614,38,126,6,Regular,False,False,False,True,False,False,False,False,126,6,403.45
1490.0,CUST_00187,2026-06-10 05:22:03.000279,167.46,2.0,electronics,Debit Card,False,transactions,,,,,,,,,750.36,Q4,1,2026,6,2,Wednesday,0,0,2025-08-25 05:22:02.999141,2026-06-10 05:22:03.000279,289,58,6,Regular,False,False,False,True,False,False,False,False,58,6,750.36
1491.0,CUST_00355,2026-06-04 05:22:03.000284,224.26,3.0,books,Credit Card,False,transactions,,,,,,,,,768.64,Q4,1,2026,6,2,Thursday,0,0,2025-08-31 05:22:02.996370,2026-06-04 05:22:03.000284,277,64,6,Regular,False,True,False,False,False,False,False,False,64,6,768.64
1492.0,CUST_00283,2025-09-08 05:22:03.000290,30.59,3.0,toys,Wallet,False,transactions,,,,,,,,,432.96999999999997,Q1,0,2025,9,3,Monday,0,0,2025-09-08 05:22:03.000290,2026-06-02 05:22:02.992386,0,66,5,Occasional,False,False,False,False,False,False,False,True,66,5,432.96999999999997
1493.0,CUST_00485,2026-01-15 05:22:03.000296,49.27,2.0,books,PayPal,True,transactions,,,,,,,,,505.88,Q1,0,2026,1,1,Thursday,0,0,2025-08-18 05:22:02.996741,2026-07-05 05:22:03.002436,150,32,6,Regular,False,True,False,False,False,False,False,False,32,6,505.88
1494.0,CUST_00053,2025-10-13 05:22:03.000301,157.65,5.0,books,Debit Card,True,transactions,,,,,,,,,193.79000000000002,Q4,1,2025,10,4,Monday,0,0,2025-10-13 05:22:03.000301,2026-05-28 05:22:02.993694,0,71,2,Occasional,False,True,False,False,False,False,False,False,71,2,193.79000000000002
1495.0,CUST_00250,2025-12-29 05:22:03.000309,73.05,4.0,groceries,PayPal,True,transactions,,,,,,,,,429.32,Q2,0,2025,12,4,Monday,0,1,2025-12-26 05:22:03.001292,2026-06-12 05:22:02.997151,2,56,5,Occasional,False,False,False,False,True,False,False,False,56,5,429.32
1496.0,CUST_00319,2026-06-13 05:22:03.000314,136.24,5.0,groceries,PayPal,False,transactions,,,,,,,,,471.9,Q3,0,2026,6,2,Saturday,1,0,2025-08-30 05:22:03.003435,2026-06-13 05:22:03.000314,286,55,5,Occasional,False,False,False,False,True,False,False,False,55,5,471.9
1498.0,CUST_00151,2025-10-02 05:22:03.000325,64.31,5.0,beauty,Credit Card,False,transactions,,,,,,,,,483.23,Q2,0,2025,10,4,Thursday,0,0,2025-09-03 05:22:02.993906,2026-05-23 05:22:02.998451,29,76,4,Occasional,True,False,False,False,False,False,False,False,76,4,483.23
1499.0,CUST_00166,2025-12-31 05:22:03.000330,74.21,2.0,beauty,Debit Card,False,transactions,,,,,,,,,567.37,Q2,0,2025,12,4,Wednesday,0,1,2025-08-20 05:22:03.000404,2026-06-03 05:22:02.999820,132,65,6,Regular,True,False,False,False,False,False,False,False,65,6,567.37
1500.0,CUST_00191,2026-05-25 05:22:03.000335,12.63,3.0,,Credit Card,True,transactions,,,,,,,,,394.75,Q1,0,2026,5,2,Monday,0,0,2025-09-03 05:22:02.998431,2026-05-25 05:22:03.000335,264,74,6,Regular,False,False,False,False,False,False,False,False,74,6,394.75
1501.0,CUST_00110,2025-12-12 05:22:03.000340,214.56,5.0,beauty,Credit Card,False,transactions,,,,,,,,,617.52,Q4,1,2025,12,4,Friday,0,1,2025-12-12 05:22:03.000340,2026-08-06 05:22:02.999426,0,1,4,Occasional,True,False,False,False,False,False,False,False,1,4,617.52
1502.0,CUST_00309,2026-04-21 05:22:03.000346,142.3,5.0,sports,PayPal,True,transactions,,,,,,,,,937.38,Q4,1,2026,4,2,Tuesday,0,0,2026-01-24 05:22:02.997613,2026-07-18 05:22:02.992886,87,20,5,Occasional,False,False,False,False,False,False,True,False,20,5,937.38
1503.0,CUST_00485,2025-08-29 05:22:03.000351,151.27,1.0,groceries,Wallet,False,transactions,,,,,,,,,505.88,Q4,1,2025,8,3,Friday,0,0,2025-08-18 05:22:02.996741,2026-07-05 05:22:03.002436,11,32,6,Regular,False,False,False,False,True,False,False,False,32,6,505.88
1504.0,CUST_00164,2026-04-28 05:22:03.000357,104.02,2.0,electronics,Wallet,False,transactions,,,,,,,,,315.41999999999996,Q3,0,2026,4,2,Tuesday,0,0,2026-02-11 05:22:03.002165,2026-04-28 05:22:03.000357,75,101,4,Occasional,False,False,False,True,False,False,False,False,101,4,315.41999999999996
1505.0,CUST_00141,2026-01-04 05:22:03.000362,71.8,1.0,clothing,PayPal,False,transactions,,,,,,,,,507.9,Q2,0,2026,1,1,Sunday,1,0,2026-01-04 05:22:03.000362,2026-06-27 05:22:02.997367,0,41,6,Regular,False,False,True,False,False,False,False,False,41,6,507.9
1506.0,CUST_00122,2025-10-16 05:22:03.000367,172.96,1.0,,Credit Card,True,transactions,,,,,,,,,413.86,Q4,1,2025,10,4,Thursday,0,0,2025-09-03 05:22:02.996285,2026-05-17 05:22:03.002898,43,81,5,Occasional,False,False,False,False,False,False,False,False,81,5,413.86
1507.0,CUST_00146,2026-06-01 05:22:03.000372,37.24,4.0,electronics,Credit Card,False,transactions,,,,,,,,,607.22,Q1,0,2026,6,2,Monday,0,0,2025-08-31 05:22:02.997915,2026-06-01 05:22:03.000372,274,67,5,Occasional,False,False,False,True,False,False,False,False,67,5,607.22
1508.0,CUST_00009,2026-07-03 05:22:03.000377,191.52,4.0,clothing,Wallet,True,transactions,,,,,,,,,663.55,Q4,1,2026,7,3,Friday,0,0,2025-12-01 05:22:02.996540,2026-08-04 05:22:03.002788,214,2,6,Regular,False,False,True,False,False,False,False,False,2,6,663.55
1509.0,CUST_00141,2026-02-26 05:22:03.000383,54.6,3.0,groceries,PayPal,False,transactions,,,,,,,,,507.9,Q1,0,2026,2,1,Thursday,0,0,2026-01-04 05:22:03.000362,2026-06-27 05:22:02.997367,53,41,6,Regular,False,False,False,False,True,False,False,False,41,6,507.9
1510.0,CUST_00025,2026-01-18 05:22:03.000393,72.64,3.0,toys,Credit Card,True,transactions,,,,,,,,,203.23000000000002,Q2,0,2026,1,1,Sunday,1,0,2026-01-18 05:22:03.000393,2026-05-24 05:22:02.996792,0,75,3,Occasional,False,False,False,False,False,False,False,True,75,3,203.23000000000002
1511.0,CUST_00481,2025-09-25 05:22:03.000398,97.17,1.0,electronics,Credit Card,False,transactions,,,,,,,,,265.84,Q3,0,2025,9,3,Thursday,0,0,2025-09-20 05:22:02.999743,2025-11-07 05:22:03.001078,5,273,3,Occasional,False,False,False,True,False,False,False,False,273,3,265.84
1512.0,CUST_00166,2025-08-20 05:22:03.000404,96.76,4.0,sports,Debit Card,True,transactions,,,,,,,,,567.37,Q3,0,2025,8,3,Wednesday,0,0,2025-08-20 05:22:03.000404,2026-06-03 05:22:02.999820,0,65,6,Regular,False,False,False,False,False,False,True,False,65,6,567.37
1513.0,CUST_00416,2026-01-31 05:22:03.000409,129.2,5.0,electronics,Credit Card,False,transactions,,,,,,,,,407.99,Q3,0,2026,1,1,Saturday,1,0,2025-10-23 05:22:02.991428,2026-01-31 05:22:03.000409,100,188,4,Occasional,False,False,False,True,False,False,False,False,188,4,407.99
1514.0,CUST_00402,2026-07-16 05:22:03.000417,34.84,1.0,electronics,Credit Card,False,transactions,,,,,,,,,123.48,Q1,0,2026,7,3,Thursday,0,0,2026-06-11 05:22:02.997004,2026-07-16 05:22:03.000417,35,22,2,Occasional,False,False,False,True,False,False,False,False,22,2,123.48
1515.0,CUST_00353,2025-09-28 05:22:03.000422,90.95,4.0,books,Debit Card,False,transactions,,,,,,,,,871.96,Q2,0,2025,9,3,Sunday,1,0,2025-09-25 05:22:03.002103,2026-06-28 05:22:02.993020,2,40,8,Regular,False,True,False,False,False,False,False,False,40,8,871.96
1516.0,CUST_00062,2026-06-04 05:22:03.000427,122.23,3.0,home  garden,Wallet,False,transactions,,,,,,,,,363.98,Q3,0,2026,6,2,Thursday,0,0,2025-10-24 05:22:02.997794,2026-06-04 05:22:03.000427,223,64,4,Occasional,False,False,False,False,False,True,False,False,64,4,363.98
1517.0,CUST_00343,2026-06-06 05:22:03.000432,33.14,5.0,sports,Wallet,True,transactions,,,,,,,,,1101.07,Q1,0,2026,6,2,Saturday,1,0,2025-11-09 05:22:02.992646,2026-07-29 05:22:02.995660,209,9,9,Regular,False,False,False,False,False,False,True,False,9,9,1101.07
1518.0,CUST_00165,2025-12-03 05:22:03.000438,74.15,2.0,clothing,PayPal,True,transactions,,,,,,,,,578.1,Q2,0,2025,12,4,Wednesday,0,1,2025-11-11 05:22:03.003369,2026-04-21 05:22:02.999587,21,108,4,Occasional,False,False,True,False,False,False,False,False,108,4,578.1
1519.0,CUST_00181,2025-10-26 05:22:03.000443,225.98,2.0,sports,Credit Card,True,transactions,,,,,,,,,803.96,Q4,1,2025,10,4,Sunday,1,0,2025-10-25 05:22:03.001204,2026-02-08 05:22:03.000135,0,180,4,Occasional,False,False,False,False,False,False,True,False,180,4,803.96
1520.0,CUST_00031,2026-04-21 05:22:03.000448,66.91,1.0,sports,Wallet,False,transactions,,,,,,,,,365.79999999999995,Q2,0,2026,4,2,Tuesday,0,0,2025-11-18 05:22:03.002689,2026-07-03 05:22:02.992771,153,35,5,Occasional,False,False,False,False,False,False,True,False,35,5,365.79999999999995
1521.0,CUST_00054,2026-02-14 05:22:03.000454,166.72,2.0,beauty,PayPal,True,transactions,,,,,,,,,415.49,Q4,1,2026,2,1,Saturday,1,0,2025-10-02 05:22:03.003207,2026-03-22 05:22:02.999803,134,138,4,Occasional,True,False,False,False,False,False,False,False,138,4,415.49
1522.0,CUST_00336,2026-05-21 05:22:03.000459,88.44,5.0,clothing,Debit Card,True,transactions,,,,,,,,,168.3,Q2,0,2026,5,2,Thursday,0,0,2026-05-21 05:22:03.000459,2026-06-18 05:22:02.991851,0,50,2,Occasional,False,False,True,False,False,False,False,False,50,2,168.3
1523.0,CUST_00198,2025-12-19 05:22:03.000464,266.17,5.0,sports,Debit Card,False,transactions,,,,,,,,,717.27,Q4,1,2025,12,4,Friday,0,1,2025-08-19 05:22:02.994360,2026-03-15 05:22:02.998638,122,145,3,Occasional,False,False,False,False,False,False,True,False,145,3,717.27
1524.0,CUST_00217,2026-05-15 05:22:03.000469,82.82,3.0,clothing,Credit Card,True,transactions,,,,,,,,,716.43,Q2,0,2026,5,2,Friday,0,0,2025-10-16 05:22:02.997746,2026-07-27 05:22:02.997724,211,11,8,Regular,False,False,True,False,False,False,False,False,11,8,716.43
1525.0,CUST_00124,2026-07-30 05:22:03.000475,95.91,4.0,home  garden,Wallet,False,transactions,,,,,,,,,329.86,Q3,0,2026,7,3,Thursday,0,0,2025-08-19 05:22:02.991252,2026-07-30 05:22:03.000475,345,8,3,Occasional,False,False,False,False,False,True,False,False,8,3,329.86
1526.0,CUST_00232,2026-02-08 05:22:03.000480,169.76,3.0,clothing,Credit Card,False,transactions,,,,,,,,,203.41,Q4,1,2026,2,1,Sunday,1,0,2026-02-08 05:22:03.000480,2026-05-31 05:22:02.994493,0,68,2,Occasional,False,False,True,False,False,False,False,False,68,2,203.41
1527.0,CUST_00109,2026-05-22 05:22:03.000485,46.89,4.0,groceries,Credit Card,False,transactions,,,,,,,,,338.52,Q1,0,2026,5,2,Friday,0,0,2025-09-07 05:22:02.996457,2026-07-27 05:22:03.000068,257,11,5,Occasional,False,False,False,False,True,False,False,False,11,5,338.52
1528.0,CUST_00190,2026-06-18 05:22:03.000490,62.6,1.0,groceries,Wallet,False,transactions,,,,,,,,,262.55,Q2,0,2026,6,2,Thursday,0,0,2025-08-29 05:22:02.991840,2026-07-16 05:22:02.994918,293,22,4,Occasional,False,False,False,False,True,False,False,False,22,4,262.55
1530.0,CUST_00056,2025-08-24 05:22:03.000520,57.25,1.0,sports,Debit Card,False,transactions,,,,,,,,,322.91999999999996,Q1,0,2025,8,3,Sunday,1,0,2025-08-24 05:22:03.000520,2026-07-22 05:22:02.997010,0,16,4,Occasional,False,False,False,False,False,False,True,False,16,4,322.91999999999996
1531.0,CUST_00459,2026-07-20 05:22:03.000534,100.21,5.0,books,Credit Card,False,transactions,,,,,,,,,565.72,Q3,0,2026,7,3,Monday,0,0,2025-08-16 05:22:02.998141,2026-07-20 05:22:03.000534,338,18,4,Occasional,False,True,False,False,False,False,False,False,18,4,565.72
1532.0,CUST_00452,2025-09-24 05:22:03.000542,130.66,4.0,groceries,Debit Card,True,transactions,,,,,,,,,560.9300000000001,Q3,0,2025,9,3,Wednesday,0,0,2025-09-24 05:22:03.000542,2026-06-29 05:22:03.000581,0,39,5,Occasional,False,False,False,False,True,False,False,False,39,5,560.9300000000001
1533.0,CUST_00451,2025-08-18 05:22:03.000549,249.12,3.0,toys,Debit Card,False,transactions,,,,,,,,,792.92,Q4,1,2025,8,3,Monday,0,0,2025-08-18 05:22:03.000549,2026-06-21 05:22:02.993320,0,47,6,Regular,False,False,False,False,False,False,False,True,47,6,792.92
1534.0,CUST_00148,2025-08-11 05:22:03.000559,23.65,5.0,books,Credit Card,False,transactions,,,,,,,,,456.99,Q1,0,2025,8,3,Monday,0,0,2025-08-11 05:22:03.000559,2026-07-25 05:22:03.002390,0,12,5,Occasional,False,True,False,False,False,False,False,False,12,5,456.99
1535.0,CUST_00465,2025-08-14 05:22:03.000565,40.75,5.0,toys,Debit Card,False,transactions,,,,,,,,,40.75,Q1,0,2025,8,3,Thursday,0,0,2025-08-14 05:22:03.000565,2025-08-14 05:22:03.000565,0,358,1,One-time,False,False,False,False,False,False,False,True,358,1,40.75
1536.0,CUST_00349,2026-07-03 05:22:03.000570,150.4,2.0,home  garden,Wallet,False,transactions,,,,,,,,,578.79,Q4,1,2026,7,3,Friday,0,0,2025-10-12 05:22:02.993039,2026-07-03 05:22:03.000570,264,35,4,Occasional,False,False,False,False,False,True,False,False,35,4,578.79
1537.0,CUST_00007,2025-08-31 05:22:03.000576,252.77,4.0,groceries,Debit Card,True,transactions,,,,,,,,,616.1700000000001,Q4,1,2025,8,3,Sunday,1,0,2025-08-14 05:22:02.993976,2026-01-09 05:22:02.996337,17,210,4,Occasional,False,False,False,False,True,False,False,False,210,4,616.1700000000001
1538.0,CUST_00452,2026-06-29 05:22:03.000581,151.11,2.0,electronics,Wallet,False,transactions,,,,,,,,,560.9300000000001,Q4,1,2026,6,2,Monday,0,0,2025-09-24 05:22:03.000542,2026-06-29 05:22:03.000581,278,39,5,Occasional,False,False,False,True,False,False,False,False,39,5,560.9300000000001
1539.0,CUST_00251,2026-04-03 05:22:03.000587,36.74,4.0,,Credit Card,False,transactions,,,,,,,,,116.47,Q1,0,2026,4,2,Friday,0,0,2025-10-02 05:22:03.002777,2026-04-03 05:22:03.000587,182,126,2,Occasional,False,False,False,False,False,False,False,False,126,2,116.47
1540.0,CUST_00149,2026-04-13 05:22:03.000592,63.27,5.0,home  garden,Credit Card,False,transactions,,,,,,,,,389.19,Q2,0,2026,4,2,Monday,0,0,2026-03-07 05:22:02.992375,2026-06-24 05:22:02.999125,37,44,4,Occasional,False,False,False,False,False,True,False,False,44,4,389.19
1541.0,CUST_00412,2026-02-17 05:22:03.000598,148.63,4.0,toys,PayPal,False,transactions,,,,,,,,,455.99,Q4,1,2026,2,1,Tuesday,0,0,2025-11-16 05:22:02.993589,2026-03-18 05:22:02.997294,93,142,3,Occasional,False,False,False,False,False,False,False,True,142,3,455.99
1542.0,CUST_00130,2026-02-02 05:22:03.000603,42.53,4.0,electronics,PayPal,True,transactions,,,,,,,,,391.21,Q1,0,2026,2,1,Monday,0,0,2025-11-29 05:22:02.999593,2026-03-27 05:22:02.994944,65,133,4,Occasional,False,False,False,True,False,False,False,False,133,4,391.21
1543.0,CUST_00457,2025-11-15 05:22:03.000611,200.21,5.0,toys,Credit Card,False,transactions,,,,,,,,,802.2,Q4,1,2025,11,4,Saturday,1,1,2025-08-29 05:22:02.998146,2026-05-04 05:22:03.002915,78,94,5,Occasional,False,False,False,False,False,False,False,True,94,5,802.2
1544.0,CUST_00211,2026-04-17 05:22:03.000617,97.33,2.0,beauty,Debit Card,False,transactions,,,,,,,,,501.6,Q3,0,2026,4,2,Friday,0,0,2025-12-14 05:22:03.000719,2026-05-03 05:22:03.002296,123,95,5,Occasional,True,False,False,False,False,False,False,False,95,5,501.6
1545.0,CUST_00357,2025-12-30 05:22:03.000622,31.51,3.0,sports,Debit Card,True,transactions,,,,,,,,,770.7,Q1,0,2025,12,4,Tuesday,0,1,2025-09-11 05:22:02.999315,2026-07-08 05:22:02.994366,110,30,8,Regular,False,False,False,False,False,False,True,False,30,8,770.7
1546.0,CUST_00194,2025-09-14 05:22:03.000627,137.46,1.0,books,Wallet,True,transactions,,,,,,,,,657.15,Q3,0,2025,9,3,Sunday,1,0,2025-09-06 05:22:03.001479,2026-06-26 05:22:03.003380,7,41,5,Occasional,False,True,False,False,False,False,False,False,41,5,657.15
1547.0,CUST_00449,2025-11-11 05:22:03.000633,77.58,2.0,books,PayPal,True,transactions,,,,,,,,,618.48,Q2,0,2025,11,4,Tuesday,0,1,2025-11-11 05:22:03.000633,2026-06-17 05:22:02.997372,0,51,6,Regular,False,True,False,False,False,False,False,False,51,6,618.48
1548.0,CUST_00201,2025-10-10 05:22:03.000638,62.38,4.0,books,Credit Card,False,transactions,,,,,,,,,364.64,Q2,0,2025,10,4,Friday,0,0,2025-10-10 05:22:03.000638,2026-05-13 05:22:02.998747,0,86,3,Occasional,False,True,False,False,False,False,False,False,86,3,364.64
1549.0,CUST_00360,2026-02-13 05:22:03.000643,44.96,5.0,clothing,Wallet,False,transactions,,,,,,,,,119.64000000000001,Q1,0,2026,2,1,Friday,0,0,2026-02-13 05:22:03.000643,2026-06-25 05:22:03.002798,0,42,2,Occasional,False,False,True,False,False,False,False,False,42,2,119.64000000000001
1550.0,CUST_00406,2026-02-11 05:22:03.000648,74.63,3.0,clothing,Wallet,True,transactions,,,,,,,,,178.03,Q2,0,2026,2,1,Wednesday,0,0,2025-12-02 05:22:03.001469,2026-08-06 05:22:02.996909,70,1,4,Occasional,False,False,True,False,False,False,False,False,1,4,178.03
1551.0,CUST_00076,2025-12-12 05:22:03.000654,81.18,2.0,books,Debit Card,False,transactions,,,,,,,,,703.08,Q2,0,2025,12,4,Friday,0,1,2025-09-30 05:22:03.002109,2026-07-10 05:22:02.995884,72,28,8,Regular,False,True,False,False,False,False,False,False,28,8,703.08
1552.0,CUST_00148,2026-07-05 05:22:03.000659,107.32,3.0,electronics,Debit Card,False,transactions,,,,,,,,,456.99,Q3,0,2026,7,3,Sunday,1,0,2025-08-11 05:22:03.000559,2026-07-25 05:22:03.002390,328,12,5,Occasional,False,False,False,True,False,False,False,False,12,5,456.99
1553.0,CUST_00304,2026-06-05 05:22:03.000666,42.82,1.0,toys,Wallet,False,transactions,,,,,,,,,172.89,Q1,0,2026,6,2,Friday,0,0,2026-02-26 05:22:02.993779,2026-06-05 05:22:03.000666,99,63,3,Occasional,False,False,False,False,False,False,False,True,63,3,172.89
1554.0,CUST_00428,2026-08-07 05:22:03.000672,48.1,1.0,books,PayPal,True,transactions,,,,,,,,,223.51,Q1,0,2026,8,3,Friday,0,0,2026-03-05 05:22:03.002593,2026-08-07 05:22:03.000672,154,0,2,Occasional,False,True,False,False,False,False,False,False,0,2,223.51
1555.0,CUST_00258,2025-09-01 05:22:03.000677,217.72,5.0,home  garden,PayPal,False,transactions,,,,,,,,,461.89,Q4,1,2025,9,3,Monday,0,0,2025-09-01 05:22:03.000677,2026-06-12 05:22:02.999007,0,56,3,Occasional,False,False,False,False,False,True,False,False,56,3,461.89
1556.0,CUST_00376,2026-04-29 05:22:03.000682,33.21,4.0,clothing,Credit Card,False,transactions,,,,,,,,,832.61,Q1,0,2026,4,2,Wednesday,0,0,2025-10-17 05:22:02.996932,2026-06-17 05:22:03.002037,194,50,7,Regular,False,False,True,False,False,False,False,False,50,7,832.61
1557.0,CUST_00182,2026-04-02 05:22:03.000687,161.19,4.0,groceries,Credit Card,True,transactions,,,,,,,,,567.61,Q4,1,2026,4,2,Thursday,0,0,2025-10-01 05:22:02.997471,2026-06-03 05:22:03.001244,183,65,6,Regular,False,False,False,False,True,False,False,False,65,6,567.61
1558.0,CUST_00472,2026-03-06 05:22:03.000693,24.55,5.0,books,Wallet,False,transactions,,,,,,,,,1449.15,Q1,0,2026,3,1,Friday,0,0,2025-08-28 05:22:02.994535,2026-04-25 05:22:02.993473,190,104,10,Regular,False,True,False,False,False,False,False,False,104,10,1449.15
1559.0,CUST_00166,2025-10-15 05:22:03.000698,158.09,2.0,sports,Wallet,False,transactions,,,,,,,,,567.37,Q4,1,2025,10,4,Wednesday,0,0,2025-08-20 05:22:03.000404,2026-06-03 05:22:02.999820,56,65,6,Regular,False,False,False,False,False,False,True,False,65,6,567.37
1560.0,CUST_00155,2026-03-04 05:22:03.000703,28.34,1.0,books,Wallet,False,transactions,,,,,,,,,504.53,Q1,0,2026,3,1,Wednesday,0,0,2025-08-31 05:22:02.997015,2026-03-23 05:22:02.993076,185,137,7,Regular,False,True,False,False,False,False,False,False,137,7,504.53
1561.0,CUST_00193,2025-12-27 05:22:03.000708,160.05,1.0,home  garden,PayPal,False,transactions,,,,,,,,,892.0699999999999,Q4,1,2025,12,4,Saturday,1,1,2025-12-27 05:22:03.000708,2026-06-17 05:22:02.993864,0,51,6,Regular,False,False,False,False,False,True,False,False,51,6,892.0699999999999
1562.0,CUST_00351,2025-08-08 05:22:03.000714,70.95,3.0,toys,Wallet,False,transactions,,,,,,,,,824.26,Q2,0,2025,8,3,Friday,0,0,2025-08-08 05:22:03.000714,2026-06-18 05:22:02.994021,0,50,8,Regular,False,False,False,False,False,False,False,True,50,8,824.26
1563.0,CUST_00211,2025-12-14 05:22:03.000719,69.91,1.0,electronics,Wallet,False,transactions,,,,,,,,,501.6,Q2,0,2025,12,4,Sunday,1,1,2025-12-14 05:22:03.000719,2026-05-03 05:22:03.002296,0,95,5,Occasional,False,False,False,True,False,False,False,False,95,5,501.6
1565.0,CUST_00279,2025-10-22 05:22:03.000730,32.52,3.0,electronics,Wallet,False,transactions,,,,,,,,,184.35,Q1,0,2025,10,4,Wednesday,0,0,2025-08-18 05:22:02.999762,2026-04-14 05:22:02.991500,65,115,4,Occasional,False,False,False,True,False,False,False,False,115,4,184.35
1566.0,CUST_00344,2026-08-04 05:22:03.000735,70.68,4.0,toys,Credit Card,False,transactions,,,,,,,,,682.0,Q2,0,2026,8,3,Tuesday,0,0,2025-08-13 05:22:02.992156,2026-08-04 05:22:03.000735,356,3,6,Regular,False,False,False,False,False,False,False,True,3,6,682.0
1567.0,CUST_00425,2025-09-09 05:22:03.000740,121.86,1.0,beauty,PayPal,False,transactions,,,,,,,,,455.53999999999996,Q3,0,2025,9,3,Tuesday,0,0,2025-09-09 05:22:03.000740,2026-02-13 05:22:02.999521,0,175,4,Occasional,True,False,False,False,False,False,False,False,175,4,455.53999999999996
1568.0,CUST_00354,2026-02-19 05:22:03.000745,139.21,1.0,clothing,Credit Card,True,transactions,,,,,,,,,252.81,Q3,0,2026,2,1,Thursday,0,0,2026-02-19 05:22:03.000745,2026-07-25 05:22:02.993436,0,13,2,Occasional,False,False,True,False,False,False,False,False,13,2,252.81
1569.0,CUST_00265,2026-05-26 05:22:03.000751,252.85,5.0,toys,Debit Card,False,transactions,,,,,,,,,872.91,Q4,1,2026,5,2,Tuesday,0,0,2025-09-04 05:22:03.001891,2026-05-26 05:22:03.000751,263,73,7,Regular,False,False,False,False,False,False,False,True,73,7,872.91
1570.0,CUST_00160,2026-08-04 05:22:03.000756,27.09,4.0,sports,Credit Card,False,transactions,,,,,,,,,129.47,Q1,0,2026,8,3,Tuesday,0,0,2025-10-12 05:22:02.998350,2026-08-04 05:22:03.000756,296,3,2,Occasional,False,False,False,False,False,False,True,False,3,2,129.47
1571.0,CUST_00451,2026-06-07 05:22:03.000761,230.04,5.0,clothing,Credit Card,False,transactions,,,,,,,,,792.92,Q4,1,2026,6,2,Sunday,1,0,2025-08-18 05:22:03.000549,2026-06-21 05:22:02.993320,293,47,6,Regular,False,False,True,False,False,False,False,False,47,6,792.92
1572.0,CUST_00427,2025-11-22 05:22:03.000766,42.97,4.0,groceries,Credit Card,False,transactions,,,,,,,,,231.51999999999998,Q1,0,2025,11,4,Saturday,1,1,2025-11-22 05:22:03.000766,2026-08-07 05:22:02.991061,0,0,4,Occasional,False,False,False,False,True,False,False,False,0,4,231.51999999999998
1573.0,CUST_00248,2026-05-05 05:22:03.000776,47.37,2.0,books,Wallet,True,transactions,,,,,,,,,228.96,Q1,0,2026,5,2,Tuesday,0,0,2025-12-26 05:22:03.003185,2026-05-05 05:22:03.000776,129,94,3,Occasional,False,True,False,False,False,False,False,False,94,3,228.96
1574.0,CUST_00316,2026-06-05 05:22:03.000782,174.91,4.0,home  garden,Debit Card,False,transactions,,,,,,,,,749.88,Q4,1,2026,6,2,Friday,0,0,2025-08-21 05:22:02.993420,2026-06-05 05:22:03.000782,288,63,8,Regular,False,False,False,False,False,True,False,False,63,8,749.88
1575.0,CUST_00382,2025-09-05 05:22:03.000787,203.99,2.0,home  garden,Debit Card,False,transactions,,,,,,,,,1186.79,Q4,1,2025,9,3,Friday,0,0,2025-08-23 05:22:02.998568,2026-08-04 05:22:02.999405,13,3,9,Regular,False,False,False,False,False,True,False,False,3,9,1186.79
1576.0,CUST_00149,2026-03-12 05:22:03.000792,50.27,1.0,toys,PayPal,False,transactions,,,,,,,,,389.19,Q1,0,2026,3,1,Thursday,0,0,2026-03-07 05:22:02.992375,2026-06-24 05:22:02.999125,5,44,4,Occasional,False,False,False,False,False,False,False,True,44,4,389.19
1577.0,CUST_00358,2026-06-14 05:22:03.000798,144.89,4.0,groceries,Debit Card,False,transactions,,,,,,,,,679.42,Q4,1,2026,6,2,Sunday,1,0,2025-09-16 05:22:03.003114,2026-07-10 05:22:03.003393,270,27,7,Regular,False,False,False,False,True,False,False,False,27,7,679.42
1578.0,CUST_00235,2026-06-07 05:22:03.000803,70.53,5.0,,PayPal,False,transactions,,,,,,,,,568.7,Q2,0,2026,6,2,Sunday,1,0,2025-09-16 05:22:02.993330,2026-06-07 05:22:03.000803,264,61,5,Occasional,False,False,False,False,False,False,False,False,61,5,568.7
