Customer_ID,Age,Gender,Region,Income,Total_Purchases,Avg_Order_Value,Total_Spend,Signup_Date,Churn,Membership_Tier,Preferred_Category,Newsletter_Subscribed,Support_Tickets,Satisfaction_Score,Country,Currency,Timezone
CUST102626,23.0,Female,West,50793.93,12,2221.17,20868.22,2023-05-07,Yes,Gold,Beauty,False,1,10.0,India,INR,Asia/Kolkata
CUST102627,27.0,Other,North,39496.13,11,515.13,4239.92,2023-09-08,No,Bronze,Groceries,False,1,9.4,India,INR,Asia/Kolkata
CUST102628,38.0,Female,North,43959.33,6,2749.59,13749.82,2023-10-05,Yes,Bronze,Beauty,True,1,9.9,India,INR,Asia/Kolkata
CUST102629,34.0,Male,East,50402.71,14,1635.28,23081.73,2023-06-13,No,Bronze,Fashion,False,1,10.0,India,INR,Asia/Kolkata
CUST102630,34.0,Male,East,74055.17,8,807.45,5640.22,2022-12-21,No,Silver,Sports,False,1,6.5,India,INR,Asia/Kolkata
CUST102631,32.0,Female,East,77466.2,8,2250.51,13576.66,2024-01-02,Yes,Bronze,Electronics,False,0,8.1,India,INR,Asia/Kolkata
CUST102632,18.0,Female,North,58409.23,7,773.54,3829.12,2023-10-22,No,Bronze,Electronics,True,1,6.1,India,INR,Asia/Kolkata
CUST102633,45.0,Male,South,70241.9,15,2446.95,27941.95,2023-09-10,Yes,Silver,Home & Living,True,3,7.4,India,INR,Asia/Kolkata
CUST102634,26.0,Other,Central,37635.34,8,1787.69,15142.59,2024-02-19,No,Silver,Fashion,True,0,6.8,India,INR,Asia/Kolkata
CUST102635,57.0,Female,South,60457.68,12,1709.37,19426.11,2024-04-29,No,Gold,Electronics,True,1,5.2,India,INR,Asia/Kolkata
CUST102636,71.0,Male,Central,80378.9,5,2390.24,12846.44,2024-01-29,Yes,Bronze,Electronics,True,2,10.0,India,INR,Asia/Kolkata
CUST102637,47.0,Male,North,61789.87,16,2780.12,47009.52,2022-11-28,No,Bronze,Fashion,True,4,4.9,India,INR,Asia/Kolkata
CUST102638,44.0,Male,East,70201.32,10,505.91,5128.11,2023-10-05,Yes,Platinum,Groceries,False,1,8.0,India,INR,Asia/Kolkata
CUST102639,31.0,Female,East,32717.16,9,3292.79,30191.36,2023-03-10,No,Gold,Sports,True,1,8.2,India,INR,Asia/Kolkata
CUST102640,26.0,Male,West,81472.77,12,838.62,8095.73,2022-01-05,No,Gold,Sports,True,1,7.6,India,INR,Asia/Kolkata
CUST102641,33.0,Male,West,50945.45,11,889.32,7778.54,2022-01-03,Yes,Bronze,Fashion,False,1,6.8,India,INR,Asia/Kolkata
CUST102642,50.0,Female,West,50359.01,11,697.26,7321.11,2023-04-05,Yes,Bronze,Home & Living,True,1,5.6,India,INR,Asia/Kolkata
CUST102643,38.0,Other,West,59880.84,8,949.27,7326.09,2022-03-11,No,Silver,Sports,True,1,10.0,India,INR,Asia/Kolkata
CUST102644,19.0,Male,North,15000.0,9,1524.67,11578.43,2024-04-22,No,Silver,Electronics,True,2,7.6,India,INR,Asia/Kolkata
CUST102645,47.0,Female,North,54763.44,11,1508.59,13395.89,2023-12-16,Yes,Bronze,Electronics,True,1,9.4,India,INR,Asia/Kolkata
CUST102646,32.0,Female,North,91847.29,10,1415.71,10006.88,2023-12-05,No,Silver,Home & Living,False,2,8.2,India,INR,Asia/Kolkata
CUST102647,38.0,Female,North,50632.07,5,1164.57,6250.74,2023-11-24,No,Bronze,Fashion,True,1,10.0,India,INR,Asia/Kolkata
CUST102648,38.0,Male,West,74865.61,9,2022.3,14540.86,2022-01-12,Yes,Silver,Home & Living,False,1,4.8,India,INR,Asia/Kolkata
CUST102649,29.0,Female,East,25242.39,6,2417.57,15411.55,2022-07-30,Yes,Gold,Groceries,False,1,7.5,India,INR,Asia/Kolkata
CUST102650,33.0,Female,West,31293.27,11,2169.73,24184.23,2023-07-19,Yes,Bronze,Beauty,True,0,7.7,India,INR,Asia/Kolkata
CUST102651,47.0,Other,East,32211.44,9,2053.8,17897.14,2024-05-02,No,Bronze,Sports,True,2,5.5,India,INR,Asia/Kolkata
CUST102652,31.0,Female,East,80414.4,9,1735.9,12840.32,2023-03-28,No,Silver,Groceries,False,3,7.4,India,INR,Asia/Kolkata
CUST102653,54.0,Female,North,28916.15,7,2330.58,16979.48,2024-05-24,Yes,Bronze,Sports,True,0,7.9,India,INR,Asia/Kolkata
CUST102654,29.0,Female,Central,60400.47,11,2838.18,22111.72,2024-04-11,No,Gold,Sports,True,2,5.5,India,INR,Asia/Kolkata
CUST102655,55.0,Female,West,48268.05,15,812.34,9956.82,2022-10-29,No,Gold,Beauty,False,2,5.5,India,INR,Asia/Kolkata
CUST102656,22.0,Female,West,64787.04,10,1590.88,14924.32,2023-05-27,No,Gold,Beauty,True,1,8.5,India,INR,Asia/Kolkata
CUST102657,25.0,Female,Central,34749.73,8,1460.9,9550.97,2022-05-10,No,Platinum,Fashion,True,1,5.6,India,INR,Asia/Kolkata
CUST102658,45.0,Female,South,47789.6,8,1873.11,14777.91,2023-07-20,No,Platinum,Home & Living,False,0,7.5,India,INR,Asia/Kolkata
CUST102659,56.0,Female,South,70044.49,9,826.45,5505.74,2023-01-24,No,Bronze,Beauty,True,1,10.0,India,INR,Asia/Kolkata
CUST102660,35.0,Female,East,25858.29,11,1791.72,18045.48,2024-01-31,No,Silver,Electronics,True,0,8.5,India,INR,Asia/Kolkata
CUST102661,47.0,Male,South,24091.8,7,1254.73,9217.36,2023-02-15,No,Gold,Groceries,True,0,9.4,India,INR,Asia/Kolkata
CUST102662,27.0,Male,East,90564.08,10,2457.8,25786.21,2024-03-29,No,Bronze,Sports,True,2,9.9,India,INR,Asia/Kolkata
CUST102663,26.0,Male,East,55768.68,10,2229.99,16841.3,2022-05-30,No,Platinum,Sports,True,2,6.8,India,INR,Asia/Kolkata
CUST102664,38.0,Female,East,66866.22,12,702.46,6852.71,2023-11-18,No,Bronze,Groceries,True,1,8.6,India,INR,Asia/Kolkata
CUST102665,63.0,Female,North,65553.24,7,1066.83,7082.4,2022-08-22,No,Platinum,Home & Living,False,2,5.9,India,INR,Asia/Kolkata
CUST102666,35.0,Female,West,63546.92,9,3811.17,24719.45,2022-11-27,Yes,Bronze,Electronics,True,2,7.1,India,INR,Asia/Kolkata
CUST102667,19.0,Female,North,52451.65,13,1745.58,19107.68,2023-11-25,Yes,Bronze,Electronics,False,4,4.9,India,INR,Asia/Kolkata
CUST102668,18.0,Female,North,59308.75,8,1450.15,11732.59,2023-04-04,Yes,Bronze,Electronics,False,1,9.7,India,INR,Asia/Kolkata
CUST102669,37.0,Male,South,35443.07,10,1403.82,9986.98,2023-12-22,Yes,Gold,Fashion,True,0,6.6,India,INR,Asia/Kolkata
CUST102670,45.0,Female,Central,15000.0,13,2794.43,31746.89,2023-04-10,Yes,Bronze,Home & Living,False,0,5.5,India,INR,Asia/Kolkata
CUST102671,34.0,Female,South,44864.3,13,2542.36,30591.89,2024-01-21,Yes,Silver,Beauty,False,2,8.8,India,INR,Asia/Kolkata
CUST102672,40.0,Male,Central,86470.49,10,1691.31,16439.36,2024-01-08,Yes,Platinum,Beauty,False,3,5.4,India,INR,Asia/Kolkata
CUST102673,29.0,Female,East,43643.16,16,2616.72,31442.22,2024-04-16,No,Gold,Electronics,False,2,7.7,India,INR,Asia/Kolkata
CUST102674,53.0,Female,West,29618.58,8,985.18,7024.69,2022-09-28,Yes,Gold,Sports,True,3,5.8,India,INR,Asia/Kolkata
CUST102675,44.0,Female,South,87209.21,7,1918.96,10566.53,2024-01-01,Yes,Bronze,Sports,True,3,4.8,India,INR,Asia/Kolkata
CUST102676,21.0,Male,Central,71603.18,10,799.72,7485.89,2022-11-24,No,Gold,Fashion,True,1,8.8,India,INR,Asia/Kolkata
CUST102677,30.0,Female,West,45096.56,7,2577.63,15699.63,2022-06-11,No,Gold,Sports,True,3,3.1,India,INR,Asia/Kolkata
CUST102678,52.0,Male,North,75871.57,6,2100.78,8911.28,2024-03-12,Yes,Bronze,Groceries,True,2,9.9,India,INR,Asia/Kolkata
CUST102679,37.0,Female,West,67401.93,13,146.79,1652.42,2022-12-01,Yes,Bronze,Home & Living,True,3,7.8,India,INR,Asia/Kolkata
CUST102680,18.0,Male,East,29645.06,10,1932.11,14805.84,2022-02-25,No,Silver,Beauty,False,1,7.9,India,INR,Asia/Kolkata
CUST102681,33.0,Male,Central,78394.56,16,2410.31,30222.71,2023-02-08,Yes,Bronze,Home & Living,True,1,8.1,India,INR,Asia/Kolkata
CUST102682,32.0,Male,West,67913.61,10,2446.99,21600.47,2022-04-05,No,Platinum,Electronics,True,2,8.7,India,INR,Asia/Kolkata
CUST102683,18.0,Female,Central,60377.22,12,1817.5,18904.75,2022-04-08,No,Gold,Electronics,True,1,9.1,India,INR,Asia/Kolkata
CUST102684,43.0,Male,Central,79641.02,10,2253.83,21158.83,2022-10-16,No,Bronze,Electronics,False,1,9.3,India,INR,Asia/Kolkata
CUST102685,54.0,Female,West,28394.9,8,3405.23,25382.55,2022-04-13,Yes,Silver,Electronics,True,1,5.6,India,INR,Asia/Kolkata
CUST102686,31.0,Female,West,54125.4,9,2120.42,20838.16,2022-08-14,No,Platinum,Electronics,False,1,7.7,India,INR,Asia/Kolkata
CUST102687,27.0,Female,North,82887.08,13,2320.0,23939.36,2023-11-11,Yes,Silver,Home & Living,True,1,5.7,India,INR,Asia/Kolkata
CUST102688,35.0,Male,West,80331.23,11,1801.85,19421.74,2022-06-17,Yes,Gold,Beauty,True,0,6.6,India,INR,Asia/Kolkata
CUST102689,32.0,Male,West,30126.91,7,3003.83,22072.25,2023-07-28,Yes,Gold,Home & Living,True,3,6.9,India,INR,Asia/Kolkata
CUST102690,36.0,Male,Central,69115.11,14,1952.14,22292.82,2023-04-24,Yes,Bronze,Groceries,True,5,6.7,India,INR,Asia/Kolkata
CUST102691,43.0,Female,West,48119.86,11,1811.43,1054.69,2023-06-19,Yes,Silver,Electronics,True,1,10.0,India,INR,Asia/Kolkata
CUST102692,18.0,Male,East,59183.47,16,1837.01,29588.93,2023-02-21,Yes,Silver,Electronics,False,2,5.5,India,INR,Asia/Kolkata
CUST102693,33.0,Female,West,43133.9,11,2664.04,27889.97,2023-09-05,No,Silver,Beauty,False,0,6.4,India,INR,Asia/Kolkata
CUST102694,59.0,Male,East,89326.61,14,2074.97,29168.03,2022-05-10,No,Bronze,Home & Living,False,0,10.0,India,INR,Asia/Kolkata
CUST102695,35.0,Male,East,95381.7,11,1333.29,11660.97,2022-05-30,No,Silver,Beauty,True,4,9.0,India,INR,Asia/Kolkata
CUST102696,38.0,Female,Central,77778.8,9,1803.32,16458.0,2024-03-29,Yes,Platinum,Fashion,False,1,7.4,India,INR,Asia/Kolkata
CUST102697,38.0,Female,East,79190.09,12,1484.77,16051.64,2022-03-31,Yes,Silver,Electronics,True,2,6.6,India,INR,Asia/Kolkata
CUST102698,27.0,Male,North,59317.58,14,1848.2,22870.36,2023-03-12,No,Silver,Electronics,False,0,7.2,India,INR,Asia/Kolkata
CUST102699,20.0,Female,North,50477.84,14,752.54,9826.77,2022-05-18,No,Bronze,Electronics,False,3,8.1,India,INR,Asia/Kolkata
CUST102700,64.0,Female,South,93963.86,10,1951.01,14856.85,2022-09-19,No,Bronze,Electronics,False,6,10.0,India,INR,Asia/Kolkata
CUST102701,37.0,Female,East,74475.04,19,2476.11,36598.75,2022-01-19,No,Bronze,Sports,True,0,6.2,India,INR,Asia/Kolkata
CUST102702,25.0,Female,East,60866.62,15,1992.64,23772.81,2022-08-02,No,Bronze,Home & Living,True,6,9.4,India,INR,Asia/Kolkata
CUST102703,47.0,Male,North,50728.51,11,436.56,3788.64,2022-07-16,No,Platinum,Home & Living,False,1,7.3,India,INR,Asia/Kolkata
CUST102704,32.0,Male,East,37627.55,10,690.3,5531.49,2023-03-11,No,Bronze,Beauty,True,2,7.1,India,INR,Asia/Kolkata
CUST102705,26.0,Male,Central,71536.34,12,1347.67,15333.94,2022-11-11,No,Gold,Electronics,True,1,9.3,India,INR,Asia/Kolkata
CUST102706,31.0,Male,West,72901.58,10,2290.02,23412.7,2022-01-01,Yes,Bronze,Electronics,True,1,7.5,India,INR,Asia/Kolkata
CUST102707,21.0,Female,West,54662.6,8,1327.42,11163.37,2022-10-25,No,Bronze,Fashion,True,3,7.2,India,INR,Asia/Kolkata
CUST102708,25.0,Female,East,57359.44,8,1314.71,7652.17,2024-01-22,Yes,Silver,Home & Living,True,1,6.7,India,INR,Asia/Kolkata
CUST102709,48.0,Female,Central,36730.72,9,2470.22,21540.11,2024-02-29,Yes,Bronze,Home & Living,True,1,9.1,India,INR,Asia/Kolkata
CUST102710,38.0,Male,North,46748.11,10,1329.66,12610.6,2023-05-07,Yes,Gold,Electronics,True,1,6.9,India,INR,Asia/Kolkata
CUST102711,34.0,Male,West,40868.1,11,1337.58,13590.8,2022-06-25,Yes,Gold,Home & Living,False,1,7.0,India,INR,Asia/Kolkata
CUST102712,52.0,Male,West,73567.03,11,1838.66,16040.81,2023-01-04,Yes,Silver,Fashion,True,1,5.7,India,INR,Asia/Kolkata
CUST102713,45.0,Female,South,58106.81,9,1380.38,8796.44,2022-11-07,Yes,Silver,Beauty,False,2,8.7,India,INR,Asia/Kolkata
CUST102714,32.0,Male,East,57635.28,11,2905.32,23099.45,2022-10-31,No,Silver,Groceries,True,1,5.9,India,INR,Asia/Kolkata
CUST102715,19.0,Male,North,40546.76,6,2217.17,10089.97,2022-09-04,Yes,Silver,Beauty,False,4,5.5,India,INR,Asia/Kolkata
CUST102716,30.0,Female,North,58487.17,12,1839.26,22902.53,2024-01-11,Yes,Silver,Beauty,False,2,7.7,India,INR,Asia/Kolkata
CUST102717,52.0,Female,South,33898.63,9,100.0,704.54,2023-10-20,Yes,Silver,Sports,False,1,8.4,India,INR,Asia/Kolkata
CUST102718,26.0,Female,South,87330.75,6,2832.57,12014.39,2023-09-24,Yes,Gold,Fashion,False,3,8.9,India,INR,Asia/Kolkata
CUST102719,62.0,Female,East,67316.79,15,3375.14,48368.06,2022-01-11,No,Gold,Sports,False,3,9.3,India,INR,Asia/Kolkata
CUST102720,34.0,Male,South,67175.77,10,1526.8,12141.09,2022-06-21,No,Silver,Groceries,False,0,4.6,India,INR,Asia/Kolkata
CUST102721,21.0,Female,Central,62303.27,9,1624.35,16011.56,2023-12-14,No,Gold,Sports,False,0,8.4,India,INR,Asia/Kolkata
CUST102722,31.0,Female,North,58575.89,9,2169.48,17598.7,2022-12-21,No,Platinum,Fashion,False,0,7.8,India,INR,Asia/Kolkata
CUST102723,54.0,Male,Central,88970.04,13,2481.2,33160.57,2022-10-14,No,Bronze,Home & Living,True,2,10.0,India,INR,Asia/Kolkata
CUST102724,29.0,Female,East,59991.31,9,1689.02,12904.68,2023-04-19,Yes,Bronze,Electronics,True,4,6.2,India,INR,Asia/Kolkata
CUST102725,42.0,Male,South,58143.4,8,2124.35,18227.54,2023-05-18,Yes,Platinum,Groceries,False,5,3.7,India,INR,Asia/Kolkata
CUST102726,46.0,Female,Central,80483.77,12,1752.74,20177.49,2024-05-14,No,Silver,Fashion,True,2,3.6,India,INR,Asia/Kolkata
CUST102727,30.0,Female,East,41063.62,9,1671.87,14122.91,2024-03-08,No,Silver,Fashion,True,3,8.0,India,INR,Asia/Kolkata
CUST102728,49.0,Male,North,74747.77,11,1242.52,11258.03,2022-11-08,Yes,Silver,Home & Living,False,3,10.0,India,INR,Asia/Kolkata
CUST102729,54.0,Female,Central,96202.51,15,1767.8,28528.14,2023-06-26,No,Bronze,Fashion,True,0,6.9,India,INR,Asia/Kolkata
CUST102730,46.0,Female,South,53449.62,13,926.54,8712.53,2023-03-06,Yes,Gold,Home & Living,False,2,8.5,India,INR,Asia/Kolkata
CUST102731,18.0,Male,East,61833.44,11,1811.44,17598.99,2022-03-16,Yes,Bronze,Electronics,False,1,8.9,India,INR,Asia/Kolkata
CUST102732,41.0,Male,West,36903.75,7,876.71,4593.52,2022-04-21,Yes,Bronze,Groceries,False,1,7.6,India,INR,Asia/Kolkata
CUST102733,46.0,Female,West,66578.46,15,2766.96,45077.68,2022-07-08,No,Platinum,Beauty,False,1,10.0,India,INR,Asia/Kolkata
CUST102734,48.0,Female,West,67884.05,12,2059.16,20494.21,2022-01-06,Yes,Platinum,Electronics,False,2,7.1,India,INR,Asia/Kolkata
CUST102735,59.0,Female,Central,36798.34,8,1441.82,11672.91,2023-11-14,Yes,Bronze,Groceries,False,1,9.9,India,INR,Asia/Kolkata
CUST102736,41.0,Male,West,89846.29,7,1811.43,12747.85,2024-05-22,No,Bronze,Electronics,False,2,6.4,India,INR,Asia/Kolkata
CUST102737,38.0,Male,North,96530.58,12,1617.18,20520.5,2023-07-20,No,Bronze,Electronics,True,1,7.7,India,INR,Asia/Kolkata
CUST102738,18.0,Male,East,19971.32,6,1401.07,6750.26,2024-01-16,Yes,Platinum,Groceries,True,1,7.3,India,INR,Asia/Kolkata
CUST102739,23.0,Other,East,62925.87,9,2413.3,22032.25,2022-02-21,No,Silver,Beauty,True,4,7.1,India,INR,Asia/Kolkata
CUST102740,50.0,Female,North,55882.21,10,1796.0,12784.71,2022-06-01,No,Gold,Fashion,True,2,6.4,India,INR,Asia/Kolkata
CUST102741,23.0,Female,South,50711.28,10,1642.65,17361.92,2023-07-12,Yes,Platinum,Sports,False,4,10.0,India,INR,Asia/Kolkata
CUST102742,34.0,Male,West,65909.77,11,1910.39,18580.95,2023-09-14,No,Bronze,Sports,False,2,8.0,India,INR,Asia/Kolkata
CUST102743,18.0,Female,East,54760.94,10,1938.05,21042.89,2022-08-03,Yes,Silver,Groceries,True,1,2.8,India,INR,Asia/Kolkata
CUST102744,34.0,Female,South,54879.91,7,1434.14,10039.78,2022-06-26,Yes,Bronze,Beauty,True,2,6.1,India,INR,Asia/Kolkata
CUST102745,22.0,Female,East,59985.61,11,1899.22,20799.82,2022-11-07,No,Silver,Electronics,True,1,8.3,India,INR,Asia/Kolkata
CUST102746,43.0,Male,East,54129.23,12,791.78,8504.51,2022-02-23,No,Bronze,Electronics,False,1,10.0,India,INR,Asia/Kolkata
CUST102747,36.0,Male,West,62983.14,8,2227.54,12812.3,2022-11-23,Yes,Platinum,Fashion,True,1,6.9,India,INR,Asia/Kolkata
CUST102748,41.0,Female,Central,48425.63,8,1811.43,22780.98,2022-08-21,No,Gold,Home & Living,True,0,8.1,India,INR,Asia/Kolkata
CUST102749,19.0,Female,South,69809.4,13,2269.48,21751.32,2024-05-01,Yes,Silver,Electronics,False,1,6.4,India,INR,Asia/Kolkata
CUST102750,34.0,Male,South,58575.89,13,2791.0,33846.01,2022-03-27,No,Silver,Electronics,False,1,10.0,India,INR,Asia/Kolkata
CUST102751,47.0,Male,South,62819.08,12,400.86,5165.08,2023-07-26,Yes,Gold,Groceries,True,0,8.7,India,INR,Asia/Kolkata
CUST102752,18.0,Female,Central,48166.2,11,3144.87,27253.34,2022-02-03,Yes,Platinum,Fashion,False,0,6.7,India,INR,Asia/Kolkata
CUST102753,30.0,Female,Central,81527.07,14,1135.54,14620.56,2024-06-03,Yes,Gold,Electronics,False,3,7.3,India,INR,Asia/Kolkata
CUST102754,36.0,Male,South,23587.18,10,2365.36,18380.61,2024-06-14,No,Platinum,Home & Living,False,1,9.6,India,INR,Asia/Kolkata
CUST102755,47.0,Male,Central,58575.89,10,2255.62,22524.99,2022-07-21,Yes,Bronze,Sports,False,3,7.6,India,INR,Asia/Kolkata
CUST102756,44.0,Female,East,40858.26,8,641.4,3650.12,2022-05-05,Yes,Platinum,Home & Living,True,1,6.4,India,INR,Asia/Kolkata
CUST102757,44.0,Male,Central,51268.98,7,1564.74,10231.14,2023-09-05,Yes,Bronze,Sports,False,0,9.5,India,INR,Asia/Kolkata
CUST102758,41.0,Female,East,41198.22,7,2274.35,16747.43,2022-10-03,No,Bronze,Home & Living,True,1,6.8,India,INR,Asia/Kolkata
CUST102759,46.0,Male,Central,56614.42,8,993.02,7484.24,2023-04-06,Yes,Bronze,Electronics,True,1,7.7,India,INR,Asia/Kolkata
CUST102760,35.0,Male,East,80320.31,12,2373.99,30979.47,2022-07-01,Yes,Bronze,Home & Living,False,2,7.1,India,INR,Asia/Kolkata
CUST102761,36.0,Female,South,43407.82,11,1811.43,25623.7,2023-04-26,No,Gold,Sports,True,0,7.5,India,INR,Asia/Kolkata
CUST102762,23.0,Female,Central,50851.5,10,1811.43,16197.44,2022-08-18,No,Silver,Home & Living,True,2,5.2,India,INR,Asia/Kolkata
CUST102763,34.0,Male,South,78408.65,9,2978.22,27084.71,2022-02-01,No,Platinum,Home & Living,False,0,7.9,India,INR,Asia/Kolkata
CUST102764,34.0,Male,West,67239.98,9,2377.48,22555.76,2023-12-08,No,Silver,Fashion,True,1,8.3,India,INR,Asia/Kolkata
CUST102765,55.0,Female,East,77567.46,9,2909.84,28175.2,2022-12-05,No,Gold,Home & Living,True,1,9.0,India,INR,Asia/Kolkata
CUST102766,24.0,Female,South,52739.11,15,582.25,7928.73,2024-05-27,No,Gold,Fashion,True,0,9.5,India,INR,Asia/Kolkata
CUST102767,40.0,Male,East,50418.75,10,3475.46,35318.64,2022-08-28,No,Bronze,Beauty,False,2,8.2,India,INR,Asia/Kolkata
CUST102768,34.0,Male,Central,49759.95,5,2909.55,11118.33,2023-08-20,No,Platinum,Electronics,False,1,7.7,India,INR,Asia/Kolkata
CUST102769,38.0,Female,South,58575.89,8,528.5,4425.39,2023-08-30,No,Gold,Beauty,True,3,5.2,India,INR,Asia/Kolkata
CUST102770,50.0,Male,North,38989.61,15,3674.77,52961.39,2022-07-28,Yes,Silver,Electronics,False,0,10.0,India,INR,Asia/Kolkata
CUST102771,36.0,Female,Central,16051.96,5,1731.66,7588.78,2023-08-29,Yes,Silver,Groceries,True,1,4.8,India,INR,Asia/Kolkata
CUST102772,26.0,Female,North,45827.61,8,2329.21,18752.76,2024-05-12,No,Silver,Sports,False,1,4.2,India,INR,Asia/Kolkata
CUST102773,38.0,Male,South,62776.74,12,1672.47,20894.94,2022-09-13,No,Bronze,Home & Living,True,1,5.8,India,INR,Asia/Kolkata
CUST102774,49.0,Male,East,51931.87,14,3242.41,44888.48,2022-06-07,No,Silver,Fashion,False,1,10.0,India,INR,Asia/Kolkata
CUST102775,41.0,Female,West,79184.68,7,1316.93,6629.22,2023-02-12,No,Silver,Sports,True,2,3.7,India,INR,Asia/Kolkata
CUST102776,46.0,Male,Central,81918.58,14,1111.33,13111.51,2022-11-09,No,Silver,Home & Living,True,2,7.6,India,INR,Asia/Kolkata
CUST102777,21.0,Female,North,55086.44,14,2264.08,23357.16,2023-11-15,No,Gold,Fashion,True,0,6.9,India,INR,Asia/Kolkata
CUST102778,48.0,Female,South,55674.37,19,2241.43,33308.73,2023-10-07,Yes,Gold,Fashion,True,2,8.8,India,INR,Asia/Kolkata
CUST102779,31.0,Male,Central,64549.64,10,1554.18,15310.71,2022-03-08,Yes,Gold,Sports,False,1,6.2,India,INR,Asia/Kolkata
CUST102780,23.0,Female,East,44932.6,4,1304.38,4190.27,2024-03-19,Yes,Bronze,Electronics,True,2,7.1,India,INR,Asia/Kolkata
CUST102781,41.0,Male,Central,55606.25,15,2122.01,33873.02,2023-08-10,No,Gold,Groceries,True,3,6.7,India,INR,Asia/Kolkata
CUST102782,20.0,Other,South,38088.14,7,914.94,6540.42,2023-08-17,No,Bronze,Beauty,True,1,8.5,India,INR,Asia/Kolkata
CUST102783,41.0,Female,South,47719.4,8,1818.1,11271.21,2023-11-21,Yes,Bronze,Fashion,False,2,10.0,India,INR,Asia/Kolkata
CUST102784,56.0,Female,Central,74395.02,10,2432.03,23368.09,2023-12-08,No,Platinum,Electronics,True,2,6.7,India,INR,Asia/Kolkata
CUST102785,31.0,Female,North,49097.76,10,2549.72,22756.47,2023-10-02,Yes,Silver,Electronics,True,3,6.7,India,INR,Asia/Kolkata
CUST102786,27.0,Other,South,64212.59,11,2723.33,32020.79,2022-10-03,No,Bronze,Groceries,False,1,7.9,India,INR,Asia/Kolkata
CUST102787,51.0,Male,South,62556.36,7,1666.27,9471.32,2023-07-25,Yes,Silver,Electronics,True,4,5.3,India,INR,Asia/Kolkata
CUST102788,45.0,Male,South,62090.42,11,2620.78,30192.96,2023-11-22,No,Gold,Beauty,False,3,6.7,India,INR,Asia/Kolkata
CUST102789,48.0,Female,North,67630.47,12,1053.45,10455.35,2024-04-17,Yes,Silver,Electronics,True,3,7.9,India,INR,Asia/Kolkata
CUST102790,18.0,Male,South,15000.0,13,2659.89,37881.16,2023-05-09,No,Silver,Home & Living,True,3,6.1,India,INR,Asia/Kolkata
CUST102791,27.0,Female,North,47747.1,14,2208.93,28699.19,2022-03-07,Yes,Bronze,Home & Living,False,2,8.4,India,INR,Asia/Kolkata
CUST102792,60.0,Female,East,70555.05,8,2309.28,17326.71,2023-08-13,No,Gold,Sports,True,2,7.2,India,INR,Asia/Kolkata
CUST102793,28.0,Female,West,81683.32,13,1268.1,15013.79,2022-10-24,Yes,Bronze,Beauty,True,2,10.0,India,INR,Asia/Kolkata
CUST102794,32.0,Female,East,66366.06,14,2115.69,26919.31,2022-08-27,No,Bronze,Electronics,False,0,6.2,India,INR,Asia/Kolkata
CUST102795,39.0,Other,North,104707.46,11,1590.27,18176.35,2022-03-15,No,Silver,Electronics,True,2,8.8,India,INR,Asia/Kolkata
CUST102796,40.0,Female,East,82736.06,12,2389.05,22471.2,2023-11-30,Yes,Gold,Home & Living,False,4,7.4,India,INR,Asia/Kolkata
CUST102797,38.0,Male,West,60569.04,9,2122.47,16330.41,2022-12-31,No,Bronze,Beauty,True,1,10.0,India,INR,Asia/Kolkata
CUST102798,18.0,Female,North,29904.98,6,1893.77,10097.79,2024-01-04,No,Silver,Beauty,True,3,4.7,India,INR,Asia/Kolkata
CUST102799,44.0,Female,East,55364.79,14,2488.71,31364.16,2023-12-13,No,Gold,Fashion,True,4,5.9,India,INR,Asia/Kolkata
CUST102800,24.0,Male,Central,50743.6,14,2470.42,31841.74,2022-08-17,Yes,Platinum,Beauty,True,1,7.6,India,INR,Asia/Kolkata
CUST102801,49.0,Male,Central,63787.74,9,1563.69,13219.34,2022-09-16,No,Silver,Fashion,True,2,8.9,India,INR,Asia/Kolkata
CUST102802,52.0,Male,East,69897.28,13,1570.17,22281.75,2022-10-26,Yes,Gold,Beauty,False,3,8.1,India,INR,Asia/Kolkata
CUST102803,24.0,Female,South,30996.57,7,1562.66,12005.84,2022-03-08,No,Silver,Sports,True,2,7.2,India,INR,Asia/Kolkata
CUST102804,39.0,Female,North,68171.2,10,2481.12,19148.96,2024-06-01,Yes,Silver,Home & Living,True,2,8.4,India,INR,Asia/Kolkata
CUST102805,57.0,Male,North,58575.89,16,1752.47,27224.22,2022-08-26,Yes,Gold,Home & Living,True,2,8.4,India,INR,Asia/Kolkata
CUST102806,58.0,Male,South,52899.98,13,1103.6,12075.03,2022-03-18,Yes,Bronze,Sports,True,1,7.6,India,INR,Asia/Kolkata
CUST102807,49.0,Male,East,39024.64,14,2185.19,21781.7,2024-03-15,No,Gold,Home & Living,False,2,10.0,India,INR,Asia/Kolkata
CUST102808,31.0,Male,East,60397.75,10,2437.54,23763.43,2023-03-31,No,Platinum,Groceries,True,2,8.6,India,INR,Asia/Kolkata
CUST102809,43.0,Male,North,50973.5,9,1452.56,13751.41,2022-12-28,Yes,Platinum,Beauty,True,1,7.9,India,INR,Asia/Kolkata
CUST102810,26.0,Male,East,15000.0,8,2227.87,18200.8,2023-03-30,No,Bronze,Electronics,True,2,8.2,India,INR,Asia/Kolkata
CUST102811,56.0,Female,East,65233.07,8,2387.09,18043.25,2023-11-04,No,Silver,Electronics,True,2,6.6,India,INR,Asia/Kolkata
